CustomerID,ContractYears,ContractMonths,MRR
12A6PR,3,1,470.0
12A6PR,4,1,470.0
12A6PR,5,1,470.0
P3FOGY,2,1,1430.0
P3FOGY,3,1,1430.0
P3FOGY,4,1,1430.0
P3FOGY,5,1,1430.0
UICDY5,2,1,1110.0
UICDY5,3,1,1110.0
UICDY5,4,1,1110.0
UICDY5,5,1,1110.0
43LZO9,2,1,1400.0
43LZO9,3,1,1400.0
43LZO9,4,1,1400.0
43LZO9,5,1,1400.0
S05GL7,2,1,850.0
S05GL7,3,1,850.0
S05GL7,4,1,850.0
S05GL7,5,1,850.0
8PBRNW,2,1,1040.0
8PBRNW,3,1,1040.0
8PBRNW,4,1,1040.0
8PBRNW,5,1,1040.0
G0QSQQ,2,1,1540.0
G0QSQQ,3,1,1540.0
G0QSQQ,4,1,1540.0
G0QSQQ,5,1,1540.0
YL6L9C,2,1,1410.0
YL6L9C,3,1,1410.0
YL6L9C,4,1,1410.0
YL6L9C,5,1,1410.0
M39HTP,2,1,1860.0
M39HTP,3,1,1860.0
M39HTP,4,1,1860.0
M39HTP,5,1,1860.0
UW5208,2,1,1450.0
UW5208,3,1,1450.0
UW5208,4,1,1450.0
UW5208,5,1,1450.0
QBYB0O,2,1,1380.0
QBYB0O,3,1,1380.0
QBYB0O,5,1,1380.0
C1FJQI,2,1,1510.0
C1FJQI,3,1,1510.0
C1FJQI,4,1,1510.0
C1FJQI,5,1,1510.0
BLI0LZ,2,1,1280.0
BLI0LZ,3,1,1280.0
BLI0LZ,4,1,1280.0
BLI0LZ,5,1,1280.0
5MLIOP,2,1,920.0
5MLIOP,3,1,920.0
5MLIOP,4,1,920.0
5MLIOP,5,1,920.0
QK9760,2,1,1640.0
QK9760,3,1,1640.0
QK9760,4,1,1640.0
QK9760,5,1,1640.0
52C5GA,2,1,680.0
52C5GA,3,1,680.0
52C5GA,4,1,680.0
52C5GA,5,1,680.0
4502Q2,2,1,2080.0
4502Q2,3,1,2080.0
4502Q2,4,1,2080.0
4502Q2,5,1,2080.0
3L9UUT,2,1,1940.0
3L9UUT,3,1,1940.0
3L9UUT,4,1,1940.0
3L9UUT,5,1,1940.0
PR1WTX,2,1,1820.0
PR1WTX,3,1,1820.0
PR1WTX,4,1,1820.0
PR1WTX,5,1,1820.0
EII515,2,1,2130.0
EII515,2,1,2130.0
EII515,3,1,2130.0
EII515,4,1,2130.0
EII515,5,1,2130.0
8QST46,2,1,1770.0
8QST46,3,1,1770.0
8QST46,4,1,1770.0
8QST46,5,1,1770.0
OWHQF6,2,1,1480.0
OWHQF6,3,1,1480.0
OWHQF6,4,1,1480.0
OWHQF6,5,1,1480.0
59ZPNU,2,1,1940.0
59ZPNU,3,1,1940.0
59ZPNU,4,1,1940.0
59ZPNU,5,1,1940.0
KVFDZX,2,1,960.0
KVFDZX,3,1,960.0
KVFDZX,4,1,960.0
KVFDZX,5,1,960.0
O22VY3,2,1,1560.0
O22VY3,3,1,1560.0
O22VY3,4,1,1560.0
O22VY3,5,1,1560.0
J0RIM7,2,1,2290.0
J0RIM7,3,1,2290.0
J0RIM7,4,1,2290.0
J0RIM7,5,1,2290.0
0LEK5Y,2,1,980.0
0LEK5Y,3,1,980.0
0LEK5Y,4,1,980.0
0LEK5Y,5,1,980.0
HRX1J3,2,1,2180.0
HRX1J3,3,1,2180.0
HRX1J3,4,1,2180.0
HRX1J3,5,1,2180.0
TECY3S,2,1,1230.0
TECY3S,3,1,1230.0
TECY3S,4,1,1230.0
TECY3S,5,1,1230.0
395TNX,2,1,930.0
395TNX,3,1,930.0
395TNX,4,1,930.0
395TNX,5,1,930.0
78EFR4,2,1,2140.0
78EFR4,3,1,2140.0
78EFR4,4,1,2140.0
78EFR4,5,1,2140.0
05FXUU,2,1,1640.0
05FXUU,3,1,1640.0
05FXUU,4,1,1640.0
05FXUU,5,1,1640.0
SULTTC,2,1,1100.0
SULTTC,3,1,1100.0
SULTTC,5,1,1100.0
2QKRWX,2,1,2440.0
2QKRWX,3,1,2440.0
2QKRWX,4,1,2440.0
2QKRWX,5,1,2440.0
GN7J2H,2,1,1350.0
GN7J2H,3,1,1350.0
GN7J2H,4,1,1350.0
GN7J2H,5,1,1350.0
UNTP5Y,2,1,1100.0
UNTP5Y,3,1,1100.0
UNTP5Y,4,1,1100.0
UNTP5Y,5,1,1100.0
J31ES9,2,1,1580.0
J31ES9,3,1,1580.0
J31ES9,4,1,1580.0
J31ES9,5,1,1580.0
W1ZLXK,2,1,830.0
W1ZLXK,3,1,830.0
W1ZLXK,4,1,830.0
W1ZLXK,5,1,830.0
KP6EAQ,2,1,2490.0
KP6EAQ,3,1,2490.0
KP6EAQ,4,1,2490.0
KP6EAQ,5,1,2490.0
K8RYMW,2,1,2060.0
K8RYMW,2,1,2060.0
K8RYMW,3,1,2060.0
K8RYMW,4,1,2060.0
K8RYMW,5,1,2060.0
N68KFM,2,1,810.0
N68KFM,3,1,810.0
N68KFM,4,1,810.0
N68KFM,5,1,810.0
43B6K5,2,1,1810.0
43B6K5,3,1,1810.0
43B6K5,4,1,1810.0
43B6K5,5,1,1810.0
TMS6RM,2,1,950.0
TMS6RM,3,1,950.0
TMS6RM,4,1,950.0
TMS6RM,5,1,950.0
T24HU5,2,1,2050.0
T24HU5,3,1,2050.0
T24HU5,5,1,2050.0
2J2IT7,2,1,1580.0
2J2IT7,3,1,1580.0
2J2IT7,4,1,1580.0
2J2IT7,5,1,1580.0
XWCRDH,2,1,1520.0
XWCRDH,3,1,1520.0
XWCRDH,4,1,1520.0
XWCRDH,5,1,1520.0
01BMV5,2,1,1350.0
01BMV5,3,1,1350.0
01BMV5,5,1,1350.0
YFWAL1,2,1,1570.0
YFWAL1,3,1,1570.0
YFWAL1,4,1,1570.0
YFWAL1,5,1,1570.0
9MXCX4,2,1,2040.0
9MXCX4,3,1,2040.0
9MXCX4,4,1,2040.0
9MXCX4,5,1,2040.0
HBIW01,2,1,1380.0
HBIW01,3,1,1380.0
HBIW01,4,1,1380.0
HBIW01,5,1,1380.0
T3V4VG,2,1,2180.0
T3V4VG,3,1,2180.0
T3V4VG,4,1,2180.0
T3V4VG,5,1,2180.0
UX4Q89,2,1,1370.0
UX4Q89,3,1,1370.0
UX4Q89,4,1,1370.0
UX4Q89,5,1,1370.0
6CCBSY,2,1,1700.0
6CCBSY,3,1,1700.0
6CCBSY,4,1,1700.0
6CCBSY,5,1,1700.0
CHPPBF,2,1,1510.0
CHPPBF,3,1,1510.0
CHPPBF,4,1,1510.0
CHPPBF,5,1,1510.0
0I7QJ0,2,1,2060.0
0I7QJ0,3,1,2060.0
0I7QJ0,4,1,2060.0
0I7QJ0,5,1,2060.0
C5PTVH,2,1,1820.0
C5PTVH,3,1,1820.0
C5PTVH,4,1,1820.0
C5PTVH,5,1,1820.0
PHBC0R,2,1,1040.0
PHBC0R,3,1,1040.0
PHBC0R,4,1,1040.0
PHBC0R,4,1,1040.0
PHBC0R,5,1,1040.0
54N3KI,2,1,1990.0
54N3KI,3,1,1990.0
54N3KI,4,1,1990.0
54N3KI,5,1,1990.0
LS5WI0,2,1,420.0
LS5WI0,3,1,420.0
LS5WI0,4,1,420.0
LS5WI0,5,1,420.0
Z68CFE,2,1,2140.0
Z68CFE,4,1,2140.0
Z68CFE,5,1,2140.0
WK563K,2,1,2000.0
WK563K,3,1,2000.0
WK563K,4,1,2000.0
WK563K,5,1,2000.0
8KT2VY,2,1,1030.0
8KT2VY,3,1,1030.0
8KT2VY,4,1,1030.0
8KT2VY,5,1,1030.0
F5ZSJ1,2,1,610.0
F5ZSJ1,3,1,610.0
F5ZSJ1,4,1,610.0
5RQXEG,2,1,1890.0
5RQXEG,3,1,1890.0
5RQXEG,4,1,1890.0
5RQXEG,5,1,1890.0
LH5FMQ,2,1,2090.0
LH5FMQ,3,1,2090.0
LH5FMQ,4,1,2090.0
LH5FMQ,5,1,2090.0
NOHBIN,2,1,1820.0
NOHBIN,3,1,1820.0
NOHBIN,4,1,1820.0
NOHBIN,5,1,1820.0
UHCXX2,2,1,980.0
UHCXX2,3,1,980.0
UHCXX2,4,1,980.0
UHCXX2,5,1,980.0
29R0Y0,2,1,2580.0
29R0Y0,3,1,2580.0
29R0Y0,4,1,2580.0
29R0Y0,5,1,2580.0
2FP5WU,2,1,1270.0
2FP5WU,3,1,1270.0
2FP5WU,4,1,1270.0
2FP5WU,5,1,1270.0
KDODNY,2,1,980.0
KDODNY,3,1,980.0
KDODNY,4,1,980.0
KDODNY,5,1,980.0
7K96RV,2,1,970.0
7K96RV,3,1,970.0
7K96RV,4,1,970.0
7K96RV,5,1,970.0
FVO2RO,2,1,1920.0
FVO2RO,3,1,1920.0
FVO2RO,4,1,1920.0
FVO2RO,5,1,1920.0
WWEL1Z,2,1,2730.0
WWEL1Z,3,1,2730.0
WWEL1Z,4,1,2730.0
WWEL1Z,5,1,2730.0
5JVKR5,2,1,1260.0
5JVKR5,3,1,1260.0
5JVKR5,4,1,1260.0
5JVKR5,5,1,1260.0
ATAA17,2,1,2230.0
ATAA17,3,1,2230.0
ATAA17,4,1,2230.0
ATAA17,5,1,2230.0
49UFZL,3,1,2530.0
49UFZL,4,1,2530.0
49UFZL,5,1,2530.0
FAMG07,2,1,2420.0
FAMG07,3,1,2420.0
FAMG07,4,1,2420.0
FAMG07,5,1,2420.0
ZJJJ74,2,1,1650.0
ZJJJ74,3,1,1650.0
ZJJJ74,5,1,1650.0
XES12U,2,1,1420.0
XES12U,3,1,1420.0
XES12U,4,1,1420.0
XES12U,5,1,1420.0
4NFRPZ,2,1,500.0
4NFRPZ,3,1,500.0
4NFRPZ,4,1,500.0
4NFRPZ,5,1,500.0
SQU5ZZ,2,1,1360.0
SQU5ZZ,3,1,1360.0
SQU5ZZ,4,1,1360.0
SQU5ZZ,5,1,1360.0
UUVR1U,2,1,2470.0
UUVR1U,3,1,2470.0
UUVR1U,4,1,2470.0
UUVR1U,5,1,2470.0
4LZMLH,2,1,1580.0
4LZMLH,3,1,1580.0
4LZMLH,4,1,1580.0
4LZMLH,5,1,1580.0
5PZXKV,2,1,1410.0
5PZXKV,3,1,1410.0
5PZXKV,4,1,1410.0
5PZXKV,5,1,1410.0
8LVFS5,2,1,1360.0
8LVFS5,3,1,1360.0
8LVFS5,4,1,1360.0
8LVFS5,5,1,1360.0
PSG1CX,2,1,950.0
PSG1CX,3,1,950.0
PSG1CX,4,1,950.0
PSG1CX,5,1,950.0
7YVG03,2,1,1400.0
7YVG03,3,1,1400.0
7YVG03,4,1,1400.0
7YVG03,5,1,1400.0
6WPUS4,2,1,1290.0
6WPUS4,3,1,1290.0
6WPUS4,4,1,1290.0
6WPUS4,5,1,1290.0
UY2HN6,2,1,1820.0
UY2HN6,3,1,1820.0
UY2HN6,4,1,1820.0
UY2HN6,5,1,1820.0
UUUDWF,2,1,2350.0
UUUDWF,3,1,2350.0
UUUDWF,4,1,2350.0
UUUDWF,5,1,2350.0
I9DDXZ,2,1,1670.0
I9DDXZ,3,1,1670.0
I9DDXZ,4,1,1670.0
I9DDXZ,5,1,1670.0
4QH2O1,2,1,1080.0
4QH2O1,3,1,1080.0
4QH2O1,4,1,1080.0
4QH2O1,5,1,1080.0
CRTCX5,2,1,1100.0
CRTCX5,3,1,1100.0
CRTCX5,4,1,1100.0
CRTCX5,5,1,1100.0
ZMNV37,2,1,1210.0
ZMNV37,3,1,1210.0
ZMNV37,5,1,1210.0
CLRRWZ,2,1,2560.0
CLRRWZ,3,1,2560.0
CLRRWZ,4,1,2560.0
CLRRWZ,5,1,2560.0
CEL62G,2,1,1190.0
CEL62G,3,1,1190.0
CEL62G,4,1,1190.0
CEL62G,5,1,1190.0
N0CXTB,2,1,1480.0
N0CXTB,3,1,1480.0
N0CXTB,4,1,1480.0
N0CXTB,5,1,1480.0
92RDO2,2,1,1580.0
92RDO2,3,1,1580.0
92RDO2,4,1,1580.0
92RDO2,5,1,1580.0
JKZ7WK,2,1,1170.0
JKZ7WK,3,1,1170.0
JKZ7WK,4,1,1170.0
JKZ7WK,5,1,1170.0
90GLOM,2,1,1470.0
90GLOM,3,1,1470.0
90GLOM,4,1,1470.0
90GLOM,5,1,1470.0
0D7XBO,2,1,1250.0
0D7XBO,3,1,1250.0
0D7XBO,4,1,1250.0
0D7XBO,5,1,1250.0
KLVZ5A,2,1,2490.0
KLVZ5A,3,1,2490.0
KLVZ5A,4,1,2490.0
KLVZ5A,5,1,2490.0
1MGBEK,2,1,1910.0
1MGBEK,4,1,1910.0
1MGBEK,5,1,1910.0
EFHX3P,2,1,1260.0
EFHX3P,3,1,1260.0
EFHX3P,4,1,1260.0
EFHX3P,5,1,1260.0
PRDNA3,2,1,1180.0
PRDNA3,3,1,1180.0
PRDNA3,4,1,1180.0
PRDNA3,5,1,1180.0
2Y22SX,2,1,1040.0
2Y22SX,3,1,1040.0
2Y22SX,4,1,1040.0
2Y22SX,5,1,1040.0
XSJFMP,2,1,1160.0
XSJFMP,3,1,1160.0
XSJFMP,4,1,1160.0
XSJFMP,5,1,1160.0
BQK4LA,2,1,1720.0
BQK4LA,3,1,1720.0
BQK4LA,4,1,1720.0
BQK4LA,5,1,1720.0
3JY4BG,2,1,1770.0
3JY4BG,3,1,1770.0
3JY4BG,5,1,1770.0
939UH6,2,1,1410.0
939UH6,3,1,1410.0
939UH6,4,1,1410.0
939UH6,5,1,1410.0
0IFMJZ,3,1,670.0
0IFMJZ,4,1,670.0
0IFMJZ,5,1,670.0
BHWWGV,2,1,1820.0
BHWWGV,3,1,1820.0
BHWWGV,4,1,1820.0
BHWWGV,5,1,1820.0
W2JJ35,2,1,1740.0
W2JJ35,3,1,1740.0
W2JJ35,4,1,1740.0
W2JJ35,5,1,1740.0
X5TW1V,2,1,1060.0
X5TW1V,3,1,1060.0
X5TW1V,4,1,1060.0
X5TW1V,5,1,1060.0
N5FC7T,2,1,1040.0
N5FC7T,3,1,1040.0
N5FC7T,4,1,1040.0
N5FC7T,5,1,1040.0
A5AUYZ,2,1,1510.0
A5AUYZ,3,1,1510.0
A5AUYZ,4,1,1510.0
A5AUYZ,5,1,1510.0
1D4SFR,2,1,1220.0
1D4SFR,4,1,1220.0
1D4SFR,5,1,1220.0
M2PGQG,2,1,1050.0
M2PGQG,3,1,1050.0
M2PGQG,4,1,1050.0
M2PGQG,5,1,1050.0
UYL8US,2,1,1720.0
UYL8US,3,1,1720.0
UYL8US,4,1,1720.0
UYL8US,5,1,1720.0
TM5KS4,2,1,1020.0
TM5KS4,3,1,1020.0
TM5KS4,4,1,1020.0
TM5KS4,5,1,1020.0
UXJ6UX,2,1,1300.0
UXJ6UX,3,1,1300.0
UXJ6UX,4,1,1300.0
UXJ6UX,5,1,1300.0
8Q0FT2,2,1,550.0
8Q0FT2,3,1,550.0
8Q0FT2,4,1,550.0
8Q0FT2,5,1,550.0
LRHWZY,2,1,840.0
LRHWZY,3,1,840.0
LRHWZY,4,1,840.0
LRHWZY,5,1,840.0
P0GZA7,2,1,1100.0
P0GZA7,3,1,1100.0
P0GZA7,4,1,1100.0
P0GZA7,5,1,1100.0
08EG3T,2,1,1270.0
08EG3T,3,1,1270.0
08EG3T,4,1,1270.0
08EG3T,5,1,1270.0
9YSG9S,2,1,1000.0
9YSG9S,3,1,1000.0
9YSG9S,4,1,1000.0
9YSG9S,5,1,1000.0
9J4J55,2,1,1460.0
9J4J55,3,1,1460.0
9J4J55,4,1,1460.0
9J4J55,5,1,1460.0
H7BXOP,2,1,280.0
H7BXOP,3,1,280.0
H7BXOP,4,1,280.0
H7BXOP,5,1,280.0
OVAB93,2,1,1250.0
OVAB93,3,1,1250.0
OVAB93,4,1,1250.0
CY3XP9,2,1,1470.0
CY3XP9,3,1,1470.0
CY3XP9,4,1,1470.0
CY3XP9,5,1,1470.0
Z8I41M,2,1,100.0
Z8I41M,3,1,100.0
Z8I41M,4,1,100.0
Z8I41M,5,1,100.0
BWPIG0,2,1,1620.0
BWPIG0,3,1,1620.0
BWPIG0,4,1,1620.0
BWPIG0,5,1,1620.0
Q5N2VG,2,1,810.0
Q5N2VG,3,1,810.0
Q5N2VG,4,1,810.0
Q5N2VG,5,1,810.0
LO2EW1,2,1,2400.0
LO2EW1,3,1,2400.0
LO2EW1,4,1,2400.0
LO2EW1,5,1,2400.0
S7JMK0,2,1,1660.0
S7JMK0,3,1,1660.0
S7JMK0,4,1,1660.0
S7JMK0,5,1,1660.0
CC9NA3,2,1,1840.0
CC9NA3,3,1,1840.0
CC9NA3,4,1,1840.0
CC9NA3,5,1,1840.0
P3XN01,2,1,2330.0
P3XN01,3,1,2330.0
P3XN01,4,1,2330.0
P3XN01,5,1,2330.0
ANQMKL,2,1,1840.0
ANQMKL,3,1,1840.0
ANQMKL,4,1,1840.0
ANQMKL,5,1,1840.0
97QY2H,2,1,2270.0
97QY2H,3,1,2270.0
97QY2H,4,1,2270.0
97QY2H,5,1,2270.0
E7ZZN3,2,1,1510.0
E7ZZN3,3,1,1510.0
E7ZZN3,4,1,1510.0
E7ZZN3,5,1,1510.0
AG1V8F,2,1,1540.0
AG1V8F,3,1,1540.0
AG1V8F,4,1,1540.0
AG1V8F,5,1,1540.0
0UVK77,2,1,1950.0
0UVK77,3,1,1950.0
0UVK77,4,1,1950.0
0UVK77,5,1,1950.0
9RZYE1,2,1,1710.0
9RZYE1,3,1,1710.0
9RZYE1,4,1,1710.0
9RZYE1,5,1,1710.0
Y1TKBE,2,1,1460.0
Y1TKBE,3,1,1460.0
Y1TKBE,4,1,1460.0
Y1TKBE,5,1,1460.0
1M51BR,2,1,1610.0
1M51BR,3,1,1610.0
1M51BR,4,1,1610.0
1M51BR,5,1,1610.0
LCOD7U,2,1,2200.0
LCOD7U,3,1,2200.0
LCOD7U,4,1,2200.0
LCOD7U,5,1,2200.0
VU4ZU8,2,1,1810.0
VU4ZU8,3,1,1810.0
VU4ZU8,3,1,1810.0
VU4ZU8,4,1,1810.0
VU4ZU8,5,1,1810.0
BVVOKM,2,1,1790.0
BVVOKM,3,1,1790.0
BVVOKM,4,1,1790.0
BVVOKM,5,1,1790.0
QBUGRM,2,1,260.0
QBUGRM,3,1,260.0
QBUGRM,4,1,260.0
QBUGRM,5,1,260.0
OOIBMB,2,1,410.0
OOIBMB,3,1,410.0
OOIBMB,4,1,410.0
OOIBMB,5,1,410.0
TT7IX7,2,1,1390.0
TT7IX7,3,1,1390.0
TT7IX7,4,1,1390.0
TT7IX7,5,1,1390.0
KOIHZV,3,1,1330.0
KOIHZV,4,1,1330.0
KOIHZV,5,1,1330.0
AV6AJY,2,1,2270.0
AV6AJY,3,1,2270.0
AV6AJY,4,1,2270.0
AV6AJY,5,1,2270.0
W23WU8,2,1,1430.0
W23WU8,3,1,1430.0
W23WU8,4,1,1430.0
W23WU8,5,1,1430.0
7C3NU3,2,1,2310.0
7C3NU3,3,1,2310.0
7C3NU3,4,1,2310.0
7C3NU3,5,1,2310.0
XY22MN,2,1,1240.0
XY22MN,3,1,1240.0
XY22MN,4,1,1240.0
XY22MN,5,1,1240.0
XY22MN,5,1,1240.0
ARYB30,2,1,1630.0
ARYB30,3,1,1630.0
ARYB30,4,1,1630.0
ARYB30,5,1,1630.0
5V5LS1,2,1,870.0
5V5LS1,3,1,870.0
5V5LS1,4,1,870.0
5V5LS1,5,1,870.0
OCFC4C,2,1,1290.0
OCFC4C,3,1,1290.0
OCFC4C,4,1,1290.0
OCFC4C,5,1,1290.0
JDF6AK,2,1,1940.0
JDF6AK,3,1,1940.0
JDF6AK,4,1,1940.0
JDF6AK,5,1,1940.0
67SREY,2,1,1060.0
67SREY,3,1,1060.0
67SREY,4,1,1060.0
67SREY,5,1,1060.0
1K61KG,2,1,600.0
1K61KG,3,1,600.0
1K61KG,4,1,600.0
1K61KG,5,1,600.0
S1TMOD,2,1,2190.0
S1TMOD,3,1,2190.0
S1TMOD,4,1,2190.0
S1TMOD,5,1,2190.0
M3IQ79,2,1,1500.0
M3IQ79,3,1,1500.0
M3IQ79,4,1,1500.0
M3IQ79,5,1,1500.0
7WIF66,2,1,1190.0
7WIF66,3,1,1190.0
7WIF66,4,1,1190.0
7WIF66,5,1,1190.0
P7LJYN,2,1,540.0
P7LJYN,3,1,540.0
P7LJYN,4,1,540.0
P7LJYN,5,1,540.0
UZWHGX,2,1,1000.0
UZWHGX,3,1,1000.0
UZWHGX,4,1,1000.0
UZWHGX,5,1,1000.0
596HD2,2,1,1980.0
596HD2,3,1,1980.0
596HD2,4,1,1980.0
596HD2,5,1,1980.0
1V17YU,2,1,1930.0
1V17YU,3,1,1930.0
1V17YU,4,1,1930.0
1V17YU,5,1,1930.0
194H4T,3,1,470.0
194H4T,4,1,470.0
194H4T,5,1,470.0
000QWR,2,1,1370.0
000QWR,3,1,1370.0
000QWR,4,1,1370.0
000QWR,5,1,1370.0
DZHQO8,2,1,2340.0
DZHQO8,3,1,2340.0
DZHQO8,4,1,2340.0
DZHQO8,5,1,2340.0
85KC12,2,1,1380.0
85KC12,3,1,1380.0
85KC12,4,1,1380.0
W70N9H,2,1,1270.0
W70N9H,3,1,1270.0
W70N9H,4,1,1270.0
W70N9H,5,1,1270.0
ZP8PEG,2,1,1050.0
ZP8PEG,3,1,1050.0
ZP8PEG,4,1,1050.0
ZP8PEG,5,1,1050.0
4EYS7H,2,1,1320.0
4EYS7H,3,1,1320.0
4EYS7H,4,1,1320.0
4EYS7H,5,1,1320.0
MEG0QF,2,1,1640.0
MEG0QF,3,1,1640.0
MEG0QF,4,1,1640.0
MEG0QF,5,1,1640.0
X05PVD,2,1,660.0
X05PVD,3,1,660.0
X05PVD,4,1,660.0
X05PVD,5,1,660.0
LG8YYM,2,1,980.0
LG8YYM,3,1,980.0
LG8YYM,4,1,980.0
LG8YYM,5,1,980.0
H05JDK,2,1,1840.0
H05JDK,3,1,1840.0
H05JDK,4,1,1840.0
H05JDK,5,1,1840.0
8KQQ15,2,1,1800.0
8KQQ15,3,1,1800.0
8KQQ15,4,1,1800.0
8KQQ15,5,1,1800.0
P3H9M7,2,1,1490.0
P3H9M7,3,1,1490.0
P3H9M7,4,1,1490.0
P3H9M7,5,1,1490.0
LB4NI0,2,1,1920.0
LB4NI0,3,1,1920.0
LB4NI0,4,1,1920.0
LB4NI0,5,1,1920.0
WAGOZ9,2,1,1030.0
WAGOZ9,3,1,1030.0
WAGOZ9,4,1,1030.0
WAGOZ9,5,1,1030.0
RO25XQ,2,1,970.0
RO25XQ,3,1,970.0
RO25XQ,4,1,970.0
RO25XQ,5,1,970.0
LQAYBL,2,1,1110.0
LQAYBL,3,1,1110.0
LQAYBL,4,1,1110.0
LQAYBL,5,1,1110.0
XSF1MM,2,1,1420.0
XSF1MM,3,1,1420.0
XSF1MM,4,1,1420.0
XSF1MM,5,1,1420.0
I40BNH,2,1,1710.0
I40BNH,3,1,1710.0
I40BNH,4,1,1710.0
I40BNH,5,1,1710.0
9SFIXB,2,1,1610.0
9SFIXB,3,1,1610.0
9SFIXB,4,1,1610.0
9SFIXB,5,1,1610.0
8WPCEV,2,1,1260.0
8WPCEV,3,1,1260.0
8WPCEV,4,1,1260.0
8WPCEV,5,1,1260.0
P96P41,2,1,1770.0
P96P41,3,1,1770.0
P96P41,4,1,1770.0
P96P41,5,1,1770.0
WTG7XL,2,1,2000.0
WTG7XL,4,1,2000.0
WTG7XL,5,1,2000.0
0WKU75,2,1,450.0
0WKU75,3,1,450.0
0WKU75,4,1,450.0
0WKU75,5,1,450.0
SB0DX6,2,1,2290.0
SB0DX6,3,1,2290.0
SB0DX6,4,1,2290.0
SB0DX6,5,1,2290.0
ZS45UN,2,1,1790.0
ZS45UN,3,1,1790.0
ZS45UN,4,1,1790.0
ZS45UN,5,1,1790.0
7UQ3V6,2,1,1980.0
7UQ3V6,3,1,1980.0
7UQ3V6,4,1,1980.0
7UQ3V6,5,1,1980.0
8A46W1,2,1,1150.0
8A46W1,3,1,1150.0
8A46W1,4,1,1150.0
8A46W1,5,1,1150.0
Q373LG,2,1,1510.0
Q373LG,3,1,1510.0
Q373LG,4,1,1510.0
Q373LG,5,1,1510.0
00XDWP,2,1,570.0
00XDWP,4,1,570.0
00XDWP,5,1,570.0
407Y9D,2,1,2170.0
407Y9D,3,1,2170.0
407Y9D,4,1,2170.0
407Y9D,5,1,2170.0
8R9LOS,2,1,2080.0
8R9LOS,3,1,2080.0
8R9LOS,4,1,2080.0
8R9LOS,5,1,2080.0
ERC4CG,2,1,1830.0
ERC4CG,3,1,1830.0
ERC4CG,4,1,1830.0
ERC4CG,5,1,1830.0
3FQT62,2,1,1980.0
3FQT62,3,1,1980.0
3FQT62,4,1,1980.0
3FQT62,5,1,1980.0
1ILY02,2,1,2350.0
1ILY02,3,1,2350.0
1ILY02,4,1,2350.0
1ILY02,5,1,2350.0
H5BM19,2,1,1450.0
H5BM19,3,1,1450.0
H5BM19,4,1,1450.0
H5BM19,5,1,1450.0
4YE71E,2,1,800.0
4YE71E,3,1,800.0
4YE71E,4,1,800.0
4YE71E,5,1,800.0
ML3NGQ,2,1,1560.0
ML3NGQ,3,1,1560.0
ML3NGQ,4,1,1560.0
ML3NGQ,5,1,1560.0
QHOBVF,2,1,1650.0
QHOBVF,3,1,1650.0
QHOBVF,4,1,1650.0
QHOBVF,5,1,1650.0
M0UHH3,2,1,1730.0
M0UHH3,3,1,1730.0
M0UHH3,4,1,1730.0
M0UHH3,5,1,1730.0
FYBA1S,2,1,1530.0
FYBA1S,3,1,1530.0
FYBA1S,4,1,1530.0
FYBA1S,5,1,1530.0
YPIHN3,2,1,1380.0
YPIHN3,3,1,1380.0
YPIHN3,4,1,1380.0
YPIHN3,5,1,1380.0
WFZGN3,2,1,1350.0
WFZGN3,3,1,1350.0
WFZGN3,5,1,1350.0
A038JZ,2,1,1910.0
A038JZ,3,1,1910.0
A038JZ,4,1,1910.0
A038JZ,5,1,1910.0
KU0VR5,2,1,1720.0
KU0VR5,3,1,1720.0
KU0VR5,4,1,1720.0
KU0VR5,5,1,1720.0
U6A1T0,2,1,1500.0
U6A1T0,3,1,1500.0
U6A1T0,4,1,1500.0
U6A1T0,5,1,1500.0
ZG0WRK,2,1,1190.0
ZG0WRK,3,1,1190.0
ZG0WRK,4,1,1190.0
ZG0WRK,5,1,1190.0
7OB3GR,2,1,1220.0
7OB3GR,3,1,1220.0
7OB3GR,4,1,1220.0
7OB3GR,5,1,1220.0
IZUX4Q,2,1,1200.0
IZUX4Q,3,1,1200.0
IZUX4Q,4,1,1200.0
IZUX4Q,5,1,1200.0
QWYH9V,2,1,1950.0
QWYH9V,3,1,1950.0
QWYH9V,4,1,1950.0
QWYH9V,5,1,1950.0
1LLH1Y,2,1,1940.0
1LLH1Y,3,1,1940.0
1LLH1Y,4,1,1940.0
1LLH1Y,5,1,1940.0
CHFLH2,2,1,1930.0
CHFLH2,3,1,1930.0
CHFLH2,4,1,1930.0
CHFLH2,5,1,1930.0
30Z650,2,1,570.0
30Z650,3,1,570.0
30Z650,4,1,570.0
30Z650,5,1,570.0
SQ9IPV,2,1,1210.0
SQ9IPV,3,1,1210.0
SQ9IPV,5,1,1210.0
V3Q0YV,2,1,230.0
V3Q0YV,3,1,230.0
V3Q0YV,4,1,230.0
V3Q0YV,5,1,230.0
XB0I3D,2,1,1530.0
XB0I3D,3,1,1530.0
XB0I3D,4,1,1530.0
XB0I3D,5,1,1530.0
NX0KTK,2,1,2390.0
NX0KTK,3,1,2390.0
NX0KTK,5,1,2390.0
DTBT5Z,2,1,1180.0
DTBT5Z,3,1,1180.0
DTBT5Z,4,1,1180.0
DTBT5Z,5,1,1180.0
ENCYXW,2,1,2290.0
ENCYXW,3,1,2290.0
ENCYXW,4,1,2290.0
ENCYXW,5,1,2290.0
02264C,2,1,1640.0
